id,Comment,Sentiment
16998,"Loved this from the minute i saw it in an email. i got the blue grey in a medium. im 54, 140. its a little roomy but will be nice over sweaters too. i love the cropped length. really well made.",Positive
17004,"Gorgeous color and fit, but fabric is not great. i ordered this to wear with leggings and booties. i returned as i could tell it would get baggy in the elbows and rear end. just not a good fabric. bummer!!!!",Negative
17006,"Aesthetically pleasing and very well-made. love it! but, does run large.",Positive
17007,"Absolutely stunning top! love! what a great buy on sale! i wear a medium/large and purchased the size 12...fits perfect! beware that the bottom has somewhat of a flair! the material is light so i would say this top is something to be worn transitioning between seasons, late summer to fall!",Positive
17011,"I first have to agree with other reviewers about the quality of this sweater: the stitch is pretty, but the fabric isnt nearly as soft as i expected. it has the look and feel of a cheaper sweater. that said, the fit is pretty flattering. i didnt have any problem getting the cowl over my shoulders as pictured by the model. ive been looking for this style of sweater, so ill probably keep it. however, it really didnt meet my expectations for quality.",Negative
17012,"I love the ethnic colors & the creative woven design of this garment. thats what attracted me in the first place. however, some of the metallic threads had snagged & i thought the loose weave & acrylic yarns would lead to more snags & it would eventually stretch out of shape. also, its very big. too bad it doesnt come smaller. in the online picture, it must have been gathered & clipped behind the model because it really doesnt fit close like that & the long armholes are not visible online as",Negative
17014,"Bought this in navy - going to buy another one in a different color!  it fits my curves beautifully!  does not look boxy like other tunic sweaters.  i also disagree with other reviews, i cannot see through it.",Positive
17020,"This top looked positively vulgar on!!!! i am a 34d, and it was way too low cut...my boobs were spilling out!!! in addition, the fabric reminded me of a cheese cloth.....it just looked and felt cheap. unfortunately, this top will be going back.",Negative
17022,"I ordered a large and despite wearing a large in many other items from antrhopologie, this item was too small, especailly across the bust. it was very well-made and the color green is beautiful, but unfortunately, i will not be able to wear it. so disappointed.",Negative
17027,I usually love a cowl neck sweater but not this one. you cant wear it off the shoulders and its weirdly sheer too. the only pro is that it doesnt include wool or fur.,Negative
17034,"I love this sweater. i ordered the xs because i have very narrow hips and i didnt want it to be too baggy. it fits a little like a very short sweater dress on me. what i really love is that the arms are nice and long. one of my pet peeves is sweaters that are compromised in arm length. 
i bought the pink and plan to get at least one other color too!",Positive
17035,"I really loved the look of this dress online and couldnt wait to try it on. based on my measurements i ordered a petite medium, following the petite size chart. the dress was the perfect length for my 55 frame, but it was just way too loose and not flattering on my figure. im 36c-32-37 and i looked like a sack of potatoes in the dress. the fabric and lining feel great though. i just wasnt the right fit for me.",Negative
17036,"The sweater is nice but is very thin. it is see-through which does not make it a good fall/winter item for me. the design & structure of the sweater is nice & looks slimming on which is a bonus. i originally ordered my regular size (s) but had to upgrade to a large in order to get the neck to fall on my shoulder as shown in the picture. this wasnt a problem since the sweater is form fitting so getting the larger size did not make it look too big. overall, i did not keep the seater as i thought",Negative
17040,This dress is a beautiful color and is so lightweight and flowing. will be perfect for a fall wedding that i am attending. it is supposed to be loose so i think it is relatively true to size if not just a bit on the large side. will look great with a kimono or other wrap when the weather is a bit chilly.,Positive
17042,I am so surprised this was not styled properly in the photo! if worn the way it should be worn it would have sold out before going on sale. yes it is open down each side but you need to slide a belt inside the back so the back is left full and bring the belt out into the front on sides cinching in the front...making this a dramaticly gorgeous piece! i love it and will wear it with my leather jeans to pencil skirt. i am a personal stylist and designer and if you are thinking about this piece jump,Positive
17043,"I bought the white in my usual xs size, i dont agree with some of the other reviews that say it is thin, because it is not a sweater. it is a pullover in a kind of waffle weave fabric , not a sweater knit. very cute with a flattering fit. casual wear.",Positive
17045,"No, but im not a small person. im 58, a size 6 on top, 8 on bottom. i dont love this on the model online, but i saw this on naomis blog, love taza, and thought it looked amazing. i tried it on in my retailer, and while they only had a m/l, since im tall, i figured thatd be fine. oh. no. not fine. its huge. like, it could almost cover a twin bed. it was a couple inches longer on me than on the model, and doesnt arc down in a drape nearly as well, so just looks, huuuge. i thought i was bein",Negative
17050,"This is a beautiful skirt and such a great piece to collect from erin fetherston.

the design and cut are very flattering on a variety of body types. i have more of a curvy shape and love this type of cut to accentuate my smaller waste (rather than fitted dresses/skirts that hug).

there are several linings that help give shape and volume. the stripes are made of ribbon. its so gorgeous, ive received many compliments. ive paired with a sequin tank and glitter keds by kate spade...its a dynam",Positive
17051,"This skirt is going to be perfect for the hot texas summers. super lightweight and floaty, and the pattern is so gorgeous. will go great with my favorite purple shoes!",Positive
17052,"Ordered on line and thought these are a great quality as i pulled them out of the box. tried them on and found minimal elastic for the waist. within minutes of wearing, the waist fell down past my hips...glad i was at home. looks cute but will not stay up.",Negative
17053,"I absolutely love slips, and i like the grey tone of this one-and that it is not super shiny. it adds to the versatility of the slip-which i wear many ways. i wear them as under layers for long cardigans, i wear them as a real traditional slip under other dresses, and i also have been known to wear them to bed. the fabric on this one is absolutely comfortable and lightweight. i like that the fabric is cut in a babydoll format and the straps are wider (an a different color) which adds just enough",Positive
17054,"I ordered these pants in my usual size (xl) and was shocked when i received them. the waist was huge and there was nothing in the way of an elastic or tie to keep them up. i couldnt keep them on so, of course, back they go! too bad! the sweater quality is great.",Negative
17055,What a classy special top. really dresses up a pair of black slacks. i actually think this is a perfect spring piece!,Positive
17057,"I wanted to love these, they are cute and warm - but they have absolutely no elasticity. im so mad at myself for not reading the reviews because i ended up wasting money on shipping 2 pairs of leggings that i ultimately took right back to the store.",Negative
17059,I saw the colors and texture of this top and wanted to love it however when i put it on it just did not work. the cut was so strange. it runs very small in the shoulders and then flairs out so much at the waist. i even ordered up a size based on reviews. i ordered an 8 when i normally where a small (6) in things. the shoulders were still too small and it was way too big every where else.,Negative
17060,"Good fit, quality, similar to the brands other jeans.",Positive
17064,"I expected to love this, since i usually look good in this style of jacket. its definitely comfortable and the fit was fine, but i really dont care for the wooden buttons and the overall look was just meh. its going back, unfortunately.",Negative
17065,"Classic retailer piece that i am so happy to have in my wardrobe. high quality all wool felt jacket. unlined, stretchy comfortable knit. i wear mine as a knit blazer and love it. it is not merino soft, but soft enough to wear over a long sleeve tee. the neck does not itch. 

fits tts, i wear a l and that is my normal retailer size. i am tempted to get the cream as well!",Positive
17067,"Love the shape of this top and often look to retailer for corset-style summer tops that are pretty. this top is made from a thick, stiff fabric that doesnt breathe. so my usual size xxs was too constricting. tried an xs also and it basically fit but i still wasnt a fan of the very heavy fabric in a summer top. its almost like a neoprene. the colors are an odd choice and not my favorite either. i wanted to see in person and they just dont cut it for me. would love in different colors and softer",Negative
17074,"These pants are so cute and flattering. the linen is substantial and the quality of the tailoring is very good. i typically wear a 26p, but they were sold out in the gray color, so i tried the 25p and they fit perfectly. this tells me that they run just a little big, at least in the petite sizing. i wish the rose color was available in petite. i am considering ordering the chocolate as well.",Positive
17075,"#childsize. not sure where this went wrong but its going back immediately. always wear a 0-2 in retailerpologist skirts, this size 0 runs at least two sizes too small. the material is beautiful, but if i got the size i needed i would be entirely swallowed by fabric. so disappointing.",Negative
17076,A great addition to any wardrobe. can go with nice trousers and dressier shoes for work or jeans and trainers for a casual look. i didnt find it to run small and indeed thought it fit as id expect.,Positive
17078,"I loved the look of these pants in the pictures online and i loved the way that they fit. however when i got my pair, the flower placement was completely different. the whole front was black and there were just flowers running out of the crotch seams. i ordered another pair hoping they were just cut wrong, but those were even worse. they looked obscene.",Negative
17079,"I carry my weight on my lower half, usually a large in bottoms. this one in a large was too big throughout especially since it doesnt have a waste band. returned.",Negative
17080,Gorgeous!! get these while you can. tts. has a lot of stretch. these are so much fun and will sell out! so happy!,Positive
17083,"I love the fabric and design of these leggings, but unfortunately they ran way to big up top. they literally fall down.",Negative
17084,"I am 5 and 3/4 tall. too tall for most petite pants and too short for regular pants. these ran a little big. i weigh @140 lbs. and have been wearing mostly 28s and 29s, which is what i ordered. the 29s were a tad too big around the waist. the 28 fit but were so long that they looked like clown pants on me. i am in the conundrum that i can never find cropped pants that fit because i am in between petite and regular height sizing. these were a perfect example. they both went back. loved the qu",Negative
17086,"I have quite a few pairs of retailer pants and jeans. my favorites are the cords i got last year, similar to these, so when i saw this fun pair, i had to have them. i ordered both the 32 and the 33 to try on.

they are even more beautiful in person than online. and they are so, so small. it wasnt like they were a tad snug--i couldnt even get the button across to meet the buttonhole. on the 33.

ive never had a problem fitting into retailer pants before. this was an extra-depressing first time",Negative
17087,"I purchased this skirt on a whim as an option for the up and coming hoiday party season and was plesantly surprised. it is very well made,a medium weight taffita material, and best of all, it has pockets! i just love the combination of colors in the skirt; navy blue, grey, and ecru stripe. i paired the skirt with a taylored white dress shirt and statement necklace for a classic look but also imagine it combined with a dressy t-shirt cut as well. buy it while you can!",Positive
17091,"A truly unwearable slip: scratchy fabric, bunchy skirt, teeny bodice. it feels like you are wearing wrapping paper--the foil kind.",Negative
17092,I tried these on in store and purchased them in the chocolate brown as the fit was perfect! i am 5 8 and weigh 145 pounds with an approximate 10 difference between hips and waist. the size 27 fit perfectly. i was surprised that they did not wrinkle terribly as they are linen. they withstood wear during a very active day and still looked great by evening. they wash well and only needed a quick touch up with the iron. i liked them so well that i ordered a second pair in grey!,Positive
17094,"So wanted great pair of sweater leggings...great for running errands and keeping the outfit simple. these are not that. these fit very poorly...i ordered the small, which is more like a large one in the waistline...there is nothing to hold these up and i could fit two of me in them. unfortunately, i thought all would be fine and i discarded the receipt and have worn them a few times~",Negative
17095,"I am so sad i have to return these leggings. theyre adorable--so much so that my fiancÃ£Â© commented favorably on them--but as other reviewers have pointed out, theres no elastic or string in the waistband so you have to walk around holding them up with one hand or theyll fall down! why, sleeping on snow? whyyyyyyyyyyy? theyre so great otherwise!",Negative
17096,"This would have been a perfect jacket for a trip im taking, light weight and very stylish. however the jacket runs huge, the arms are long but it was the shoulders that were too big. i wear a size 8-10 mostly 10 in retailer clothes i ordered the large and the shoulder seam was about 2? past my natural shoulders. i wont return for a smaller size because the fabric being wool (i should have checked) its unbearably itchy esp around the neck, you could wear a long sleeve top and a scarf but then it",Negative
17097,"I am 5 10 135 lbs, normally a size 4l and ordered both a small in the navy and a medium in the beige. the elastic waist on both is not a tight/ muffin-top producing elastic like on some thinner banded leggings. in fact, the elastic is very loose, not very stretchy on either of the sizes. i think the s had been previously tried on, given the state of the packaging and the fact that the seat of the pant was already a bit stretched out. the m is definitely too large so i would say that these run",Negative
17098,I love these pants - they are very soft but the linen is thick and high-quality.,Positive
17099,"This is a beautifully designed jacket that everyone will love and wont want to take off! i went with the gray wool. i always worry about jackets that are too snug, as i am busty, but this fit is superb. the arms are unusually long (though maybe this is good for you). i had a dressmaker shorten my sleeves by one inch, so now its perfect for me. i bought the regular medium, my usual size (size 8 or medium top, 34f). i tend to wear my blazers and jackets open, but its nice to know that i can but",Positive
17101,I tried on this top and it looked fine until i tried to move. you cant lift your arms. i tried on a larger size but still felt like the movement was limited in the back and arm areas.,Negative
17102,"This sweater is gorgeous - the colors are beautiful and the piece itself is soft. i do think it is a bit shorter than i would prefer, and i tend to wear petites. the sweater is nice enough that i do not mind!",Positive
17105,"I liked the design and i didnt mind that is see through, but i couldnt put it on ! not size 8 what is my usual size , not size 10 or 12, even 14! my shoulders wouldnt go through the middle part and it is not stretchy , so disappointed. i really wanted to like it.",Negative
17110,I love this unique shirt!  the only thing is is is really wide like a babydoll top fit.  i tucked mine into skinny jeans,Positive
17112,"Love the design with the buttons down the back but unfortunately this did not work for me. the colors were brighter than shown on the website which was my first disappointment, i prefer more muted colors. the second disappointment was the material. for me it was just too itchy. unfortunately, this ones going back.",Negative
17113,"I felt like this shirt cut me in the strangest way. the waistband is very fitted, but there is so much extra fabric above and below it that it poofs out like crazy and made me look like a had a droopy chest and wider hips. its also see through. 

fit is tts.",Negative
17118,"This sweater came in just as expected . . . adorable. as others have said, it is soft and comfy. i will wear it everywhere (including work). i love it! :)",Positive
17119,This shirt looks nothing like the fit in the pictures. it is short and very wide. i had read the previous reviews and thought i could take it in on the sides some but it is literally the shape of a trapezoid.,Negative
17120,"I bought this shirt immediately because of the pattern, when it arrived i was super confused. its not a tee shirt like it looks like in the photos. its made with cotton fabric with a tiny bit of stretch. i ordered the xl because i have brought shoulders and 36e bras size and it fits like a 2x or larger. i would say order two sizes down. also it hangs like a maternity shirt. i might order it once its on sale, which it definitely will be, but even then am not positive i would keep it.",Negative
17122,I ordered this in a petite online and i usually wear petites.  it isnt see thru in a way that shows a lot and i love the light weight fabric.  i get a lot of compliments on it.,Positive
17124,"This blouse is a disappointment! it runs so large, it looks ridiculous. the cute is super wide and flared. they must have it pinned on the model. it is not flattering at all. i really thought this could be cute. not worth the money either! its expensive and ill-fitting. for reference i am 53 and 123lbs and wear a 2 or 4.",Negative
17125,"I was excited to see this sweater in my local store. i have been coveting it online. it was just as pretty in person as i hoped it would be. 
the color is vivid and beautiful. i loved the buttons down the back. 
i usually wear a size small but they only had an extra small. i tried it on and liked the way it fit. i wanted a snugger look. i think the small would have worked too, just a looser feel.
the fabric is very soft. now just waiting for cooler weather so i can wear it.",Positive
17128,"The top looks like an oversized shirt in the model photo but as you can see its not at all in person. made with what feels like hospital scrubs-meets-crisp-poplin, this shirt is stiff and does not lay flat against the body. the cut is almost triangular or bell shaped causing it to jut out - think of a flared wide leg pant - but as a shirt. the sleeves have a similar cut as well. i, too, am a 34c and found it made me look much wider as your bust will cause the shirt to move away from you. its s",Negative
17131,"I thought the design of this dress was distinctive, and it did not let me down. there is no zip so if your chesty like i am it may be a little difficult to get on, but i wouldnt sizes up because then it would be too big and balloony. im 55 and i got the petite which hit me about 2 inches above my knee. material is like jeans and consequently not see-through at all. even though it is quite expensive, there is something special about the dress.",Positive
17132,"Great top, for me it would be tuck in only as a little wide near waistline. i am 54 so can do it with top length, but not sure someone taller could. so depends on wardrobe needs what you plan on wearing it with. would probably look cute with skinny jeans, but i bought it for skirts. adorable detailing around neckline and sleeves. really love it, but more sheer than i expected. great with a nude bra, but probably would see other colors through it.",Positive
17135,"This is completely see-through and i think it would look awkward with a cami underneath because of the highly structured shape. fairly cute fit, but not as a layering piece.",Negative
17136,"Sadly, this has to go back. i am 55, 128 lbs and this shirt is super short on me. very short. and its so wide its almost a trapeze cut. the overall effect is 50s/60s style maternity shirt. which is disappointing because the fabric is beautiful, the detail is nice in person, even the sleeve cuffs are great. i am not very tall and im fairly thin on top so i can get away with a lot of styles, loose and tight. the combo of short and trapeze is just unflattering.",Negative
17139,Im normally a 12/14 and ordered my normal size 32 which fit perfect. i purchased both the red and beige. the quality fit and color are great. im 59 and the regular length was fine.,Positive
17140,It broke my heart to return this shirt. the pattern is just the kind of quirky that i crave from retailer. the quality is really great but in the end this shirt was just way to big. i dont think the xs would have made enough of a difference. sad face.,Negative
17142,"This is a beautiful sweater and a nice medium weight. however, it is an awkward length. i am tall and have a long torso so its just not cut right for me and was not flattering.",Negative
17148,"Just a warning. i am always a 6 or 8 and even the 8 was so tight in the waist i could barely out this on. if you dont have a super tiny upper waist, this wont fit well. too bad, because its super cute, if a bit sheer.",Negative
17152,Tried this lovely navy dress on in the store in a size 6 and it was perfect. wish there had been a petite available to try since the hem fell below the knees on me and it would have to be hemmed. the crisscross on the front is very flattering to the waistline and i love the see through fabric along the shoulders and back. its stretchy too!,Positive
17153,"This is such a great work wear piece for me. its form flattering, well constructed, comfortable and truly elegant. this is probably my 5th or 6th dress from the moulinette soeurs line and i am consistently impressed with the quality and wearability of these clothes.

57 127lbs 34b wearing a size 4",Positive
17155,"This dress fits beautifully. the fabric is thick enough to feel significant and not flimsy, but the dress doesnt feel heavy at all. the detail is gorgeous, but still subtle. its a little too nice for me to wear to work, but the perfect special occasion or party dress",Positive
17158,"I really wanted to like this dress. the color is perfect, the design and cut are cut (not always the case at retailer). however, the fabric quality was terrible - a shiny acrylic with cheap nylon lace. it looked like something from a discount store and had to go back.",Negative
17160,"Great dress. wonderful on hourglass and skinny straight shaped girls.
love the color combination and fit.",Positive
17163,"I cannot say how much i love this dress. i purchased it in mid-november and im wearing it for the 4th time this evening, which prompted me to write a review. it fits tts. the stomach area is slightly unforgiving, but due to the dark color, its not at all a deal breaker. plus, its a great dress to wear with opaque tights, which solve the tummy issues as well. what i love most about this dress is its ability to go from day to night/less formal to more formal. it looks great with edgy black ankl",Positive
17165,"Comfortable shorts. thinner fabric. pattern disguises underwear lines. love the exterior pockets, as i wont have to tuck them in when i zip up. as the previous reviewer said, the black and white pattern has blue accents. theyre mid-rise and a longer length, which i appreciate.",Positive
17169,"I thought this was so cute online, sweet and feminine, but when it arrived and i tried it on in my usual 12p i felt like i had just stepped back into freshman year of highschool - it is very early 90s - not the bohemian i was going for. it is also very high waisted, even for my little 51 frame. i truly felt like they pulled this out of someones closet, dusted it off and said, ta da! as much as i love rachel and monica i have moved on from their clothing :)",Negative
17170,I am in love with this top. i was a little nervous because im on the bustier side (34d/dd) but it works for me so i say give it a shot--you never know. im hoping for more tops like this in the fall line.,Positive
17172,Love this piece. it is warm and attractive and will set any outfit off from a dress to jeans and a t-shirt. i look forward to wearing it often.,Positive
17174,"Tried it on in store, its more of a cornflower blue instead of a true navy. if you zoom in youll also notice theres a pattern to it. i think it gives it a little something extra. i may put gold buttons on it as the plain black buttons are a little boring. 

 didnt buy it right away and came back with a survey coupon and it was out of stock. had them order and free-ship it to me from the store. 

fit is nice and relaxed. i like how it goes up in the back so it pairs well with dresses and",Positive
17175,"I love vintage lace so i was very excited to try on this dress. unfortunately, it just didnt work for me. im a larger, busty lady (size 14) and i tried on the xl. it fit fine, but did absolutely nothing for my figure. it just kind of hung on me. even with the belt tie i still feel like it didnt accentuate my waist line. i think this is better for someone with a straighter figure.",Negative
17178,Finally saw this dress online. i have to say that it looks better in person. the model might be too tall for this dress. i am 54. its right to my ankle. the color is in a nice off white. the material is a good quality. the overall cut is nice. its a kind of classic feeling.you could wear it for a long time without going out of style.,Positive
17181,"This white blouse is absolutely stunning in person. i wore it with a nude strapless bra. note to self: remove makeup before blouse, otherwise its all over your blouse.",Positive
17182,This top has nice quality lace but the layout is strange! it wouldnt stay under my boobs but kept creeping up and looked strange! not for girls with a chest!,Negative
17187,"This is a gorgeous blouse. the quality is on point. i was so disappointed because i had to return it.
the blouse was just a few inches too tight across the bust.",Positive
17189,"What a huge disappointment! i was really looking forward to wearing this top but it is very tight and awkward around the bust. if you have any semblance of a chest, this is not for you! i am a 38c and this was a no go. the quality of the top seems to be top notch but the fit was just no. it felt restrictive and it was hard to even move my arms and i have slender arms.",Negative
17190,"Retailer has incredible service, and so they let me return this dress even after having worn it. however, this dress cannot be cleaned. i saw a stain on it after the first use, so i first tried hand washing it. however, the black part of the dress came off on the white part, making the stain worse. i then tried dry cleaning it (the care tag allows both) and that produced 3 or 4 new stains where the black rubbed off on the white. its a beautiful, striking dress (that would be great maternit",Negative
17201,"Unlike other reviews i find this top to run true to size. for reference im 53, 117 lbs, 34 b cup, and took an xs. top fits comfortably, no tightness around the chest, and sleeves fullness isnt overwhelming. the lace is see through, so a cami is a must. top is of excellent quality and craftsmanship. i have not laundered it yet, so i cant comment on that. so happy with my purchase! a keeper for sure!!",Positive
17203,"Get this while you can. it will not last to hit the sales. it is a beautiful top, with very unique colors and pattern-reminds me of key west. it has a slight tent shape at the bottom, which is not how it appears to be, but the cut is very nice and well done. i wouldnt size down, as the armholes are not huge, and then it would be too tight. i will have to cut them about 1/2 to not bug me, and im typically a med, which is the size i got. i could take the sides in about 1 on each side, which is",Positive
17204,"I bought a petite medium and the length was right, but it fit like a potato sack. it was quite comfortable, and didnt look completely terrible from the front, but from the side, it was terribly unflattering. when i tried it on my boyfriend saw it and said it looked like i was wearing a nightie. i dont do form-fitting clothing, but this was the exact opposite and flared out every which way. its got to go back.",Negative
17205,"I have never written a review before, and i love retailer and shop here often. however, i am so unhappy with this shirt i wanted to share to save someone else money. it is such poor quality, it looks thick and flows in the photo, it is very thin and it itches so bad, i could hardly even stand to try it on when it came in the mail. i will deff be taking it back, and do not recommend it at all.",Negative
17206,"The top falls nicely, great quality, the lace is beautiful. however, the sleeves are too wide and puffy. the top is voluminous and i wished it had more form fitting sleeves to balance this out. the top does not look flattering on me so i will be returning it.",Negative
17216,"This dress is stunning. i have been stopped in the street by people asking where the dress is from. my only complaint is that it was very wrinkled when i bought it. initially i thought it was supposed to be that way, but after seeing the stock photos i realized it needed to be ironed. it took a long time to iron all of the wrinkles out, but it is totally worth it.",Positive
17222,This dress looks very good on me! its a cute way to appear dressy without the extra work to look the part.,Positive
17225,"I bought this blouse in black in december of 2015. like other reviewers noted, it has a bit of an odd fit with the lace being a bit constrictive across the bust and raising arms. it wasnt a deal breaker because i loved the look of the blouse. however, i just purchased this blouse in the new color blue in july of 2016 and im happy to say the blue color is looser and i have no problems with the lace being constrictive around the bust or arms. 
-
the blue blouse i just purchased is definitely l",Positive
17231,"You must have this vest for your fall/winter wardrobe. the design is extremely flattering to the female curves. i love the feminine ruffles. the pockets are a bonus. the vest is vegan-friendly. a hundred percent polyester! i normally wear a medium, but the small size fits me better. as an artist, i like to wear with my red plaid retailer shirt. hurry and get this vest before they are sold out. im sick i missed out on the museum district vest. all the smalls were sold out. i hope my experie",Positive
17234,Ditto to all of the reviews who state that this top is beautiful but runs small in the bust. i am a large or an xl so i ordered this in the xl. im a little broad and busty and it was too small/binding. this is a beautiful well made top for a certain body type.,Negative
17236,"I had to return this blouse because it ended up been too small and super itchy. im kind of busty but medium usually works and this one was super tight across my chest. not comfortable at all and the fabric is kind of a sheer with the sparkly lines in silver.
wouldnt recommend it.",Negative
17237,Not what i expected. they ran very small and the fabric seemed cheap for the price. returned.,Negative
17241,The material is so thin and so itchy..like other reviewers stated..it itches so bad and feels like sandpaper..i thought it would be ok to wear a tank top underneath but sleeves are still itchy. otherwise the design is great and the long peplum hem is very pretty and would look great with skinny pants or leggings and boots,Negative
17243,"Its embarrassing to admit but i am buying this top for the second time because ive misplaced the first one and i fear that if i wait too long trying to recover it that it will be a sold out item and ill never be able to have it again... hence the decision to repurchase. i just love it that much. im sure that now that i have the second top the first one will mysteriously show up, lol!

anyway, this top is a very flattering off the shoulder style. one of the things i really like about it is",Positive
17244,"I wish i could keep this dress based on the pretty orange print and style but the fabric and details make this a return, even on sale price :( agree with previous reviews: bodice too tight, neckline too high/chokes, fabric is rough, outer is poorly attached to liner so it poofs in weird areas. too bad...so sad!",Negative
17245,"Way too much fabric; sticks out like jodhpurs but from the hip - eek! might be a great dress in rayon or a drapey fabric, but the extra fabric just piles up on itself... the outer layer also doesnt feel like it will breath. add the cotton lining, and i think it will feel miserable in the heat of the texas summer. returning.",Negative
17260,"A very cute and comfy top thats lightweight and falls nicely... but, it does snag very easily. so far, ive worn this top once and found small snags in multiple areas. the snags might blend into the fabric texture if they did not create dark spots. the yarn/thread is a mixture of a celadon tone and black, which concentrates the black when snagged.",Negative
17263,"I am of average height, but these pants are so long!! i considered altering them because i like the print, but i dont think its worth the effort for workout attire so theyre going back. shame!!",Negative
17265,I bought these shorts last week in the cobalt blue color. they are super comfy and the color is beautiful however after wearing them for only a few hours i noticed a pull in the fabric that all the way down the front of the right leg. im extremely upset about this because they were relatively expensive for lounge shorts. i love the shorts otherwise.,Negative
17268,"Not up to retailer standards! fabric quite thin(you could see nude-color bra through the white one) and thin fabric, wide bottom hung sloppy; no way i would feel well dressed in this top. i returned it.",Negative
17269,"I love these shorts. theyre really comfortable and versatile. i got them on sale, and for the price they were a steal! the material is nice, and you can dress them up or down.",Positive
17271,I am not in love with this top and will be returning it. from the front it looks like a basic tee (which i expected) but the back x is too loose and slumps to the side so that it doesnt look like an x as the picture shows. so basically the focal point of the tee falls short.,Negative
17272,"I loved this look! its s great light hoodie to throw on. comfortable, nice color, and unique with the plaid later! im 53 and the xs fit well.",Positive
17273,"I love these pants! they really make you look and feel classy. i also bought the feather tank and absolutely love this outfit! it is flattering, beautiful and oh so comfy! true to size,",Positive
17277,"The white is completely sheer. i am so tired of see through shirts!! even at the sale on top of sale prices, i wouldnt recommend this shirt. if the fabric werent sheer it would be a very comfy shirt with a cute back. but it just looks silly with a tank top under it, the cotton just doesnt lay right.",Negative
17278,Very comfy and really nice fabric. can see myself wearing these a lot. im a size 12 and the fit was perfect.,Positive
17281,I bought this top in black and love it! the crossed straps in the back give it a stylish twist. i also tried it in white and found it to be a little see thru.,Positive
17282,These shorts are super comfy and the color is awesome!,Positive
17284,"I ordered this dress online. the previous reviews were accurate that it runs small, particularly in the waist. i normally wear a 0 or 2, but i ordered the 4. it fit my waist and hips but was slightly loose at the top even though i am a 34c. i liked the look, but it had a hole where the seams had come apart between the black stripe across the chest and the main fabric. additionally, the black squares were pulled in several places with threads sticking out. i returned it immediately.",Negative
17289,"I thought this top would be a little more form fitting than it is. there is so much extra fabric near the bottom it is almost like a swing style top. the fabric will most definitely snag, as it is not a linen or cotton top material but rather a silky type and also very thin - not very good quality. i got the smallest size possible and it was absolutely huge, everywhere but the neck.",Negative
17290,Tried this top on in store in a small and it was a bit snug in the chest (32dd) but loved it otherwise. the sales associate had it shipped to me in a medium and it is perfect!! a great length over leggings or skinny jeans and is lightweight enough for warmer days or can be layered with a tank underneath and a cropped cardigan for colder ones.,Positive
17294,I loved the style and shape of the dress . it does run small. i had to return it because some of the black dots pulled and looked like it might be more of a problem as i wore it,Negative
17300,Love all things mes demoiselles and these do not disappoint! the gold does not show in the picture but they sure do sparkle...in a great way. the fabric is rich and can be worn all year as they are light weight for summer but carry a look perfect with sweaters. i love them and with the sale on sale they were a steal and happy to have them...they will be that one piece that i will grab again and again. i love the look of peasant blouses and shorter vests...in a contrast print would be incredible,Positive
17301,This suit is absolutely gorgeous but it really will only fit a very short waisted gal. it fit perfectly in the body and in the bust but just was not long enough for me to lift my arms up and my size c cup boobs to not pop out. i was very sad to return it :( i am a size 8 with c cup boobs and ordered it in a medium,Negative
17305,"I loved the rich navy blue color with the accent pockets. the fabric was a nice weight, not too thin like lots of retailer tops. i liked the top from the front, however the back was way too long, especially with the looseness of the style. it would have been much better if it were not so much longer in the back and maybe a little more fitted. it might work on someone taller. im 53 and 120 lbs. and i tried xs.",Negative
17308,"I absolutely loved these pants the first several times i wore them. the fit is flattering, they are a perfect long length, and the colors are stunning. after several wears, it was time to wash them and i followed the directions provided to wash with cold water and line dry. i was initially horrified with the amount that these pants shrunk in fit and length and the colors ran together. after a lengthy ironing session, i was able to smooth out the material and restore much of the length and fit bu",Negative
17311,"I agree with the other reviewer who stated this sweater is very 80s!! online it looks minorly fluffy with muted colors, but in person its a bad overly-fuzzy christmas sweater with super bright 80s colors!! if youre going for kitschy / tacky / retro this may work for you, but if you are looking for the sweater in the photo youll be disappointed... :( it looked to be true to size, but to be honest i hated it so much i didnt even try it on.",Negative
17319,"This is probably my new favorite bathing suit. the colors are a tad different than in the picture, but still really pretty",Positive
17320,"I really wanted to like this top. in fact, i have put it on to wear several times then opted for something else. so im thinking it has to go back. for one thing, the yoke part is sewn onto the bottom so the stripes are crooked...that bothers me. i may get it in the white instead because i do like the style. i just wish it were in a solid color. but try it - it might work for you!",Negative
17322,"These pants fit tts and are ask pictured in length on me (55). i can go between a 4 and a 6, and tried the 6 and they were fine. that said, the fabric completed turned me off. it is that sort of stretch fabric with a sheen to it. i did not find them to be the wonderful wardrobe basic i thought theyd be- the fabric is just too stiff, and the sheen made them feel cheap, unfortunately.",Negative
17325,"I purchased these pants while on vacation because i thought theyd be the perfect addition to my comfy travel wardrobe. on my second wear, i happened to be on a long-haul flight when the entire side seam split about a food long on my upper, outer thigh. luckily id packed a back-up dress. the pants werent tight at all, but the seams wrent strong enough to handle a little pressure from sitting i guess. poor construction. i would not recommend these.",Negative
17326,"Love this top for spring - great with athletic leggings, regular leggings or jeans. it is a lot longer in the back, which i like as it covers my butt and makes leggings work-appropriate. great quality. true to size - i am 59 and 128 lbs - xs fits perfectly. fabric is a little wrinkly but that is intentional. lighter material so it is good for spring weather, but sturdy enough not to be see through at all.",Positive
